image,caption
unsloth/data/apple/1f1e8-1f1fd.png,"Apple Emoji: 1F1E8-1F1FD (flag-cx). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e8-1f1fd.png,"Google Emoji: 1F1E8-1F1FD (flag-cx). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e8-1f1fe.png,"Apple Emoji: 1F1E8-1F1FE (flag-cy). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e8-1f1fe.png,"Google Emoji: 1F1E8-1F1FE (flag-cy). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e8-1f1ff.png,"Apple Emoji: 1F1E8-1F1FF (flag-cz). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e8-1f1ff.png,"Google Emoji: 1F1E8-1F1FF (flag-cz). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e9-1f1ea.png,"Apple Emoji: 1F1E9-1F1EA (de). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e9-1f1ea.png,"Google Emoji: 1F1E9-1F1EA (de). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e9-1f1ec.png,"Apple Emoji: 1F1E9-1F1EC (flag-dg). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e9-1f1ec.png,"Google Emoji: 1F1E9-1F1EC (flag-dg). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e9-1f1ef.png,"Apple Emoji: 1F1E9-1F1EF (flag-dj). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e9-1f1ef.png,"Google Emoji: 1F1E9-1F1EF (flag-dj). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e9-1f1f0.png,"Apple Emoji: 1F1E9-1F1F0 (flag-dk). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e9-1f1f0.png,"Google Emoji: 1F1E9-1F1F0 (flag-dk). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e9-1f1f2.png,"Apple Emoji: 1F1E9-1F1F2 (flag-dm). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e9-1f1f2.png,"Google Emoji: 1F1E9-1F1F2 (flag-dm). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e9-1f1f4.png,"Apple Emoji: 1F1E9-1F1F4 (flag-do). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e9-1f1f4.png,"Google Emoji: 1F1E9-1F1F4 (flag-do). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1e9-1f1ff.png,"Apple Emoji: 1F1E9-1F1FF (flag-dz). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1e9-1f1ff.png,"Google Emoji: 1F1E9-1F1FF (flag-dz). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1e6.png,"Apple Emoji: 1F1EA-1F1E6 (flag-ea). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1e6.png,"Google Emoji: 1F1EA-1F1E6 (flag-ea). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1e8.png,"Apple Emoji: 1F1EA-1F1E8 (flag-ec). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1e8.png,"Google Emoji: 1F1EA-1F1E8 (flag-ec). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1ea.png,"Apple Emoji: 1F1EA-1F1EA (flag-ee). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1ea.png,"Google Emoji: 1F1EA-1F1EA (flag-ee). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1ec.png,"Apple Emoji: 1F1EA-1F1EC (flag-eg). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1ec.png,"Google Emoji: 1F1EA-1F1EC (flag-eg). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1ed.png,"Apple Emoji: 1F1EA-1F1ED (flag-eh). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1ed.png,"Google Emoji: 1F1EA-1F1ED (flag-eh). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1f7.png,"Apple Emoji: 1F1EA-1F1F7 (flag-er). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1f7.png,"Google Emoji: 1F1EA-1F1F7 (flag-er). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1f8.png,"Apple Emoji: 1F1EA-1F1F8 (es). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1f8.png,"Google Emoji: 1F1EA-1F1F8 (es). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1f9.png,"Apple Emoji: 1F1EA-1F1F9 (flag-et). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1f9.png,"Google Emoji: 1F1EA-1F1F9 (flag-et). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ea-1f1fa.png,"Apple Emoji: 1F1EA-1F1FA (flag-eu). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ea-1f1fa.png,"Google Emoji: 1F1EA-1F1FA (flag-eu). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1eb-1f1ee.png,"Apple Emoji: 1F1EB-1F1EE (flag-fi). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1eb-1f1ee.png,"Google Emoji: 1F1EB-1F1EE (flag-fi). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1eb-1f1ef.png,"Apple Emoji: 1F1EB-1F1EF (flag-fj). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1eb-1f1ef.png,"Google Emoji: 1F1EB-1F1EF (flag-fj). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1eb-1f1f0.png,"Apple Emoji: 1F1EB-1F1F0 (flag-fk). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1eb-1f1f0.png,"Google Emoji: 1F1EB-1F1F0 (flag-fk). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1eb-1f1f2.png,"Apple Emoji: 1F1EB-1F1F2 (flag-fm). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1eb-1f1f2.png,"Google Emoji: 1F1EB-1F1F2 (flag-fm). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1eb-1f1f4.png,"Apple Emoji: 1F1EB-1F1F4 (flag-fo). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1eb-1f1f4.png,"Google Emoji: 1F1EB-1F1F4 (flag-fo). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1eb-1f1f7.png,"Apple Emoji: 1F1EB-1F1F7 (fr). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1eb-1f1f7.png,"Google Emoji: 1F1EB-1F1F7 (fr). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1e6.png,"Apple Emoji: 1F1EC-1F1E6 (flag-ga). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1e6.png,"Google Emoji: 1F1EC-1F1E6 (flag-ga). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1e7.png,"Apple Emoji: 1F1EC-1F1E7 (gb). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1e7.png,"Google Emoji: 1F1EC-1F1E7 (gb). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1e9.png,"Apple Emoji: 1F1EC-1F1E9 (flag-gd). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1e9.png,"Google Emoji: 1F1EC-1F1E9 (flag-gd). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1ea.png,"Apple Emoji: 1F1EC-1F1EA (flag-ge). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1ea.png,"Google Emoji: 1F1EC-1F1EA (flag-ge). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1eb.png,"Apple Emoji: 1F1EC-1F1EB (flag-gf). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1eb.png,"Google Emoji: 1F1EC-1F1EB (flag-gf). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1ec.png,"Apple Emoji: 1F1EC-1F1EC (flag-gg). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1ec.png,"Google Emoji: 1F1EC-1F1EC (flag-gg). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1ed.png,"Apple Emoji: 1F1EC-1F1ED (flag-gh). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1ed.png,"Google Emoji: 1F1EC-1F1ED (flag-gh). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1ee.png,"Apple Emoji: 1F1EC-1F1EE (flag-gi). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1ee.png,"Google Emoji: 1F1EC-1F1EE (flag-gi). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f1.png,"Apple Emoji: 1F1EC-1F1F1 (flag-gl). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f1.png,"Google Emoji: 1F1EC-1F1F1 (flag-gl). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f2.png,"Apple Emoji: 1F1EC-1F1F2 (flag-gm). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f2.png,"Google Emoji: 1F1EC-1F1F2 (flag-gm). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f3.png,"Apple Emoji: 1F1EC-1F1F3 (flag-gn). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f3.png,"Google Emoji: 1F1EC-1F1F3 (flag-gn). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f5.png,"Apple Emoji: 1F1EC-1F1F5 (flag-gp). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f5.png,"Google Emoji: 1F1EC-1F1F5 (flag-gp). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f6.png,"Apple Emoji: 1F1EC-1F1F6 (flag-gq). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f6.png,"Google Emoji: 1F1EC-1F1F6 (flag-gq). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f7.png,"Apple Emoji: 1F1EC-1F1F7 (flag-gr). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f7.png,"Google Emoji: 1F1EC-1F1F7 (flag-gr). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f8.png,"Apple Emoji: 1F1EC-1F1F8 (flag-gs). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f8.png,"Google Emoji: 1F1EC-1F1F8 (flag-gs). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1f9.png,"Apple Emoji: 1F1EC-1F1F9 (flag-gt). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1f9.png,"Google Emoji: 1F1EC-1F1F9 (flag-gt). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1fa.png,"Apple Emoji: 1F1EC-1F1FA (flag-gu). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1fa.png,"Google Emoji: 1F1EC-1F1FA (flag-gu). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1fc.png,"Apple Emoji: 1F1EC-1F1FC (flag-gw). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1fc.png,"Google Emoji: 1F1EC-1F1FC (flag-gw). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ec-1f1fe.png,"Apple Emoji: 1F1EC-1F1FE (flag-gy). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ec-1f1fe.png,"Google Emoji: 1F1EC-1F1FE (flag-gy). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ed-1f1f0.png,"Apple Emoji: 1F1ED-1F1F0 (flag-hk). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ed-1f1f0.png,"Google Emoji: 1F1ED-1F1F0 (flag-hk). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ed-1f1f2.png,"Apple Emoji: 1F1ED-1F1F2 (flag-hm). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ed-1f1f2.png,"Google Emoji: 1F1ED-1F1F2 (flag-hm). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ed-1f1f3.png,"Apple Emoji: 1F1ED-1F1F3 (flag-hn). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ed-1f1f3.png,"Google Emoji: 1F1ED-1F1F3 (flag-hn). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ed-1f1f7.png,"Apple Emoji: 1F1ED-1F1F7 (flag-hr). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ed-1f1f7.png,"Google Emoji: 1F1ED-1F1F7 (flag-hr). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ed-1f1f9.png,"Apple Emoji: 1F1ED-1F1F9 (flag-ht). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ed-1f1f9.png,"Google Emoji: 1F1ED-1F1F9 (flag-ht). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ed-1f1fa.png,"Apple Emoji: 1F1ED-1F1FA (flag-hu). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ed-1f1fa.png,"Google Emoji: 1F1ED-1F1FA (flag-hu). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1e8.png,"Apple Emoji: 1F1EE-1F1E8 (flag-ic). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1e8.png,"Google Emoji: 1F1EE-1F1E8 (flag-ic). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1e9.png,"Apple Emoji: 1F1EE-1F1E9 (flag-id). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1e9.png,"Google Emoji: 1F1EE-1F1E9 (flag-id). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1ea.png,"Apple Emoji: 1F1EE-1F1EA (flag-ie). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1ea.png,"Google Emoji: 1F1EE-1F1EA (flag-ie). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f1.png,"Apple Emoji: 1F1EE-1F1F1 (flag-il). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f1.png,"Google Emoji: 1F1EE-1F1F1 (flag-il). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f2.png,"Apple Emoji: 1F1EE-1F1F2 (flag-im). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f2.png,"Google Emoji: 1F1EE-1F1F2 (flag-im). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f3.png,"Apple Emoji: 1F1EE-1F1F3 (flag-in). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f3.png,"Google Emoji: 1F1EE-1F1F3 (flag-in). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f4.png,"Apple Emoji: 1F1EE-1F1F4 (flag-io). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f4.png,"Google Emoji: 1F1EE-1F1F4 (flag-io). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f6.png,"Apple Emoji: 1F1EE-1F1F6 (flag-iq). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f6.png,"Google Emoji: 1F1EE-1F1F6 (flag-iq). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f7.png,"Apple Emoji: 1F1EE-1F1F7 (flag-ir). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f7.png,"Google Emoji: 1F1EE-1F1F7 (flag-ir). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f8.png,"Apple Emoji: 1F1EE-1F1F8 (flag-is). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f8.png,"Google Emoji: 1F1EE-1F1F8 (flag-is). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ee-1f1f9.png,"Apple Emoji: 1F1EE-1F1F9 (it). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ee-1f1f9.png,"Google Emoji: 1F1EE-1F1F9 (it). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ef-1f1ea.png,"Apple Emoji: 1F1EF-1F1EA (flag-je). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ef-1f1ea.png,"Google Emoji: 1F1EF-1F1EA (flag-je). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ef-1f1f2.png,"Apple Emoji: 1F1EF-1F1F2 (flag-jm). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ef-1f1f2.png,"Google Emoji: 1F1EF-1F1F2 (flag-jm). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ef-1f1f4.png,"Apple Emoji: 1F1EF-1F1F4 (flag-jo). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ef-1f1f4.png,"Google Emoji: 1F1EF-1F1F4 (flag-jo). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1ef-1f1f5.png,"Apple Emoji: 1F1EF-1F1F5 (jp). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1ef-1f1f5.png,"Google Emoji: 1F1EF-1F1F5 (jp). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1ea.png,"Apple Emoji: 1F1F0-1F1EA (flag-ke). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1ea.png,"Google Emoji: 1F1F0-1F1EA (flag-ke). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1ec.png,"Apple Emoji: 1F1F0-1F1EC (flag-kg). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1ec.png,"Google Emoji: 1F1F0-1F1EC (flag-kg). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1ed.png,"Apple Emoji: 1F1F0-1F1ED (flag-kh). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1ed.png,"Google Emoji: 1F1F0-1F1ED (flag-kh). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1ee.png,"Apple Emoji: 1F1F0-1F1EE (flag-ki). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1ee.png,"Google Emoji: 1F1F0-1F1EE (flag-ki). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1f2.png,"Apple Emoji: 1F1F0-1F1F2 (flag-km). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1f2.png,"Google Emoji: 1F1F0-1F1F2 (flag-km). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1f3.png,"Apple Emoji: 1F1F0-1F1F3 (flag-kn). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f1f0-1f1f3.png,"Google Emoji: 1F1F0-1F1F3 (flag-kn). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f1f0-1f1f5.png,"Apple Emoji: 1F1F0-1F1F5 (flag-kp). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
